object_id,name,is_primary
star/j124124-012700,포리마,1
star/j124500+452624,라 수페르바,1
star/j124724+664724,천이,1
star/j124800-594124,미모사,1
star/j125512+652624,태일,1
star/j125548+032400,미넬라우바,1
star/j125548+381912,코르 카롤리,1
star/j131012+173148,다이아뎀,1
star/j132400+545548,미자르,1
star/j132512+545924,알코르,1
star/j133448-003600,헤제,1
star/j135436+182400,무프리드,1
star/j140412+642248,투반,1
star/j140636-362212,멘켄트,1
star/j141236-101612,강,1
star/j141612+460524,현개,1
star/j141612-060000,시르마,1
star/j141912-132212,캄발리아,1
star/j142812-021348,엘가파르,1
star/j143148+381836,세기누스,1
star/j143936-605024,톨리만,1
star/j144912+460712,메르가,1
star/j145100-160224,주베넬게누비,1
star/j150148+402324,네카르,1
star/j150412-251648,브라키움,1
star/j151648-092248,주베네스카말리,1
star/j152100+714948,페르카드,1
star/j152436+372248,알칼루롭스,1
star/j152512+585812,에다시크,1
star/j152736+290636,누사칸,1
star/j153524-144724,주벤엘하크라비,1
star/j154836+180824,구자,1
star/j155700-291236,이클릴,1
star/j155848-260636,팡,1
star/j160036-223712,주바,1
star/j160524-194836,아크라브,1
star/j160748+170300,마르식,1
star/j161200-192736,자바,1
star/j161424-034124,예드 프라이어,1
star/j161836-044124,예드 포스테리어,1
star/j162100-253524,알니야트,1
star/j162400+613036,아테빈,1
star/j162512+140148,쿠잠,1
star/j163000+212924,코르네포로스,1
star/j163112+015848,마르피크,1
star/j163600-281312,파이카우할레,1
star/j164836-690148,아트리아,1
star/j165024-341724,라라와그,1
star/j165136-380300,자미디무라,1
star/j165212-380112,피피리마,1
star/j170524+542812,알라키스,1
star/j170900+654236,알디바,1
star/j171012-154348,사비크,1
star/j171424+142324,라살게티,1
star/j171500+245024,사린,1
star/j171536-263524,구니부,1
star/j173036+260636,마심,1
star/j173036+521800,라스타반,1
star/j173036-371800,레사트,1
star/j173224+863524,일둔,1
star/j173712-430000,사르가스,1
star/j174200+720900,지반,1
star/j174312+043412,세발라이,1
star/j174348+534800,알루바,1
star/j174424-514948,세르반테스,1
star/j174948-370224,푸유에,1
star/j175324+565212,Grumium,1
star/j180600-302512,Alnasl,1
star/j181348-210336,Polis,1
star/j182100-294948,Kaus Media,1
star/j182548+653336,Fafnir,1
star/j182812-252512,Kaus Borealis,1
star/j184348+363336,Xihe,1
star/j184948+332136,Sheliak,1
star/j185400-224424,Ainalrami,1
star/j185624+041200,Alya,1
star/j185848+324124,Sulafat,1
star/j190224-295248,Ascella,1
star/j190524+135136,Okab,1
star/j190936-210112,Albaldah,1
star/j190936-375400,Meridiana,1
star/j191236+673936,Altais,1
star/j191348+390900,Aladfar,1
