object_id,name,is_primary
star/j013112+152100,99 Psc,0
star/j013112+152100,Eta Piscium,0
star/j013112+152100,η Psc,0
star/j013112+701536,38 Cas,0
star/j013112-490412,Delta Phoenicis,0
star/j013112-490412,δ Phe,0
star/j013412+591348,39 Cas,0
star/j013412+591348,Chi Cassiopeiae,0
star/j013412+591348,χ Cas,0
star/j013448-154048,49 Cet,0
star/j013600-152400,50 Cet,0
star/j013600-295436,Tau Sculptoris,0
star/j013600-295436,τ Scl,0
star/j013636+412436,50 And,0
star/j013636+412436,Upsilon Andromedae,0
star/j013636+412436,υ And,0
star/j013712+120824,102 Psc,0
star/j013712+120824,Pi Piscium,0
star/j013712+120824,π Psc,0
star/j013748+483748,51 And,0
star/j013824+730224,40 Cas,0
star/j013936+162436,105 Psc,0
star/j013936+442324,52 And,0
star/j013936+442324,Chi Andromedae,0
star/j013936+442324,χ And,0
star/j014048+403448,53 And,0
star/j014048+403448,Tau Andromedae,0
star/j014048+403448,τ And,0
star/j014124+052924,106 Psc,0
star/j014124+052924,Nu Piscium,0
star/j014124+052924,ν Psc,0
star/j014200-321948,Pi Sculptoris,0
star/j014200-321948,π Scl,0
star/j014236+201612,107 Psc,0
star/j014236+680224,43 Cas,0
star/j014312+603300,44 Cas,0
star/j014312+703712,42 Cas,0
star/j014348+504124,Phi Persei,0
star/j014348+504124,φ Per,0
star/j014348-155624,52 Cet,0
star/j014348-155624,Tau Ceti,0
star/j014348-155624,τ Cet,0
star/j014536+090936,110 Psc,0
star/j014536+090936,Omicron Piscium,0
star/j014536+090936,ο Psc,0
star/j014536-250300,Epsilon Sculptoris,0
star/j014536-250300,ε Scl,0
star/j014800+165736,4 Ari,0
star/j014800-801048,Tau2 Hydri,0
star/j014800-801048,τ2 Hyi,0
star/j014948-104124,53 Cet,0
star/j014948-104124,Chi Ceti,0
star/j014948-104124,χ Cet,0
star/j015024+221648,1 Ari,0
star/j015136-101948,55 Cet,0
star/j015136-101948,Zeta Ceti,0
star/j015136-101948,ζ Cet,0
star/j015212+504724,2 Per,0
star/j015212+550900,1 Per,0
star/j015248+293448,2 Tri,0
star/j015248+293448,Alpha Trianguli,0
star/j015248+293448,α Tri,0
star/j015324+031124,111 Psc,0
star/j015324+031124,Xi Piscium,0
star/j015324+031124,ξ Psc,0
star/j015324+404348,55 And,0
star/j015324-461800,Psi Phoenicis,0
star/j015324-461800,ψ Phe,0
star/j015436+204836,6 Ari,0
star/j015436+204836,Beta Arietis,0
star/j015436+204836,β Ari,0
star/j015436+634012,45 Cas,0
star/j015436+634012,Epsilon Cassiopeiae,0
star/j015436+634012,ε Cas,0
star/j015436-423000,Phi Phoenicis,0
star/j015436-423000,φ Phe,0
star/j015512-673900,Eta2 Hydri,0
star/j015512-673900,η2 Hyi,0
star/j015548+233448,7 Ari,0
star/j015548+684124,46 Cas,0
star/j015548+684124,Omega Cassiopeiae,0
star/j015548+684124,ω Cas,0
star/j015548-513636,Chi Eridani,0
star/j015548-513636,χ Eri,0
star/j015548-782100,Sigma Hydri,0
star/j015548-782100,σ Hyi,0
star/j015624-223148,56 Cet,0
star/j015736+174912,8 Ari,0
star/j015736+174912,Iota Arietis,0
star/j015736+174912,ι Ari,0
star/j015812+233600,9 Ari,0
star/j015812+233600,Lambda Arietis,0
star/j015812+233600,λ Ari,0
star/j015848+491200,3 Per,0
star/j015848-613412,Alpha Hydri,0
star/j015848-613412,α Hyi,0
star/j020000+030600,112 Psc,0
star/j020000-204912,57 Cet,0
star/j020000-210448,59 Cet,0
star/j020000-210448,Upsilon Ceti,0
star/j020000-210448,υ Cet,0
star/j020112-300000,Pi Fornacis,0
star/j020112-300000,π For,0
star/j020148+024536,113 Psc,0
star/j020148+024536,Alpha Piscium,0
star/j020148+024536,α Psc,0
star/j020148+705436,48 Cas,0
star/j020148-444236,Chi Phoenicis,0
star/j020148-444236,χ Phe,0
star/j020224+542924,4 Per,0
star/j020300+000748,60 Cet,0
star/j020300+331648,3 Tri,0
star/j020300+331648,Epsilon Trianguli,0
star/j020300+331648,ε Tri,0
star/j020300+642324,53 Cas,0
star/j020300+645400,52 Cas,0
star/j020336+255624,10 Ari,0
star/j020336+421948,57 And,0
star/j020336+421948,Gamma1 Andromedae,0
star/j020336+421948,γ1 And,0
star/j020336+722512,50 Cas,0
star/j020336-002024,61 Cet,0
star/j020412-291800,Nu Fornacis,0
star/j020412-291800,ν For,0
star/j020524+760712,49 Cas,0
star/j020524+771648,47 Cas,0
star/j020636+223900,12 Ari,0
star/j020636+223900,Kappa Arietis,0
star/j020636+223900,κ Ari,0
star/j020636+254200,11 Ari,0
star/j020824+375136,58 And,0
star/j020936+255624,14 Ari,0
star/j020936+345924,4 Tri,0
star/j020936+345924,Beta Trianguli,0
star/j020936+345924,β Tri,0
star/j021048+193000,15 Ari,0
star/j021048+390224,59 And,0
star/j021124+083412,64 Cet,0
star/j021124+255624,16 Ari,0
star/j021124-014948,63 Cet,0
star/j021236+211236,17 Ari,0
star/j021236+211236,Eta Arietis,0
star/j021236+211236,η Ari,0
star/j021236+301800,6 Tri,0
star/j021236-022324,66 Cet,0
star/j021312+085100,65 Cet,0
star/j021312+085100,Xi1 Ceti,0
star/j021312+085100,ξ1 Cet,0
star/j021312+151648,19 Ari,0
star/j021312+441348,60 And,0
star/j021312-304312,Mu Fornacis,0
star/j021312-304312,μ For,0
star/j021424+663112,55 Cas,0
star/j021424-675024,Pi1 Hydri,0
star/j021424-675024,π1 Hyi,0
star/j021536+250224,21 Ari,0
star/j021536+254648,20 Ari,0
star/j021536-674500,Pi2 Hydri,0
star/j021536-674500,π2 Hyi,0
star/j021612+332136,7 Tri,0
star/j021648+341312,8 Tri,0
star/j021648+341312,Delta Trianguli,0
star/j021648+341312,δ Tri,0
star/j021648-062512,67 Cet,0
star/j021648-513036,Phi Eridani,0
star/j021648-513036,φ Eri,0
star/j021724+335100,9 Tri,0
star/j021724+335100,Gamma Trianguli,0
star/j021724+335100,γ Tri,0
