object_id,name,is_primary
star/j165136-380300,ज़ामिदीमुरा,1
star/j165212-380112,पिपिरिमा,1
star/j170524+542812,अलराकिस,1
star/j170900+654236,अलधिबाह,1
star/j171012-154348,साबीक,1
star/j171424+142324,रसलगेथी,1
star/j171500+245024,सारिन,1
star/j171536-263524,गुनीबू,1
star/j173036+260636,मास्यम,1
star/j173036+521800,रास्ताबान,1
star/j173036-371800,लेसाथ,1
star/j173224+863524,यिल्दुन,1
star/j173712-430000,सरगास,1
star/j174200+720900,ज़िबान,1
star/j174312+043412,सेबलराई,1
star/j174348+534800,अलरूबा,1
star/j174424-514948,सरवांटेस,1
star/j174948-370224,फुयुए,1
star/j175324+565212,ग्रूमियम,1
star/j180600-302512,अलनासल,1
star/j181348-210336,पोलिस,1
star/j182100-294948,काउस मीडिया,1
star/j182548+653336,फाफनीर,1
star/j182812-252512,काउस बोरियालिस,1
star/j184348+363336,शीहे,1
star/j184948+332136,शेलियाक,1
star/j185400-224424,ऐनालरामी,1
star/j185624+041200,आलिया,1
star/j185848+324124,सुलाफत,1
star/j190224-295248,असेला,1
star/j190524+135136,ओकाब,1
star/j190936-210112,अल्बल्दाह,1
star/j190936-375400,मेरिडियाना,1
star/j191236+673936,अल्टेस,1
star/j191348+390900,अलदफ़ार,1
star/j192248-442736,अर्कब प्रायर,1
star/j192324-444800,अर्कब पोस्टीरियर,1
star/j192400-403712,रुकबत,1
star/j192848+244012,अंसर,1
star/j193036+275736,अल्बिरेओ,1
star/j193224+694012,अलसाफ़ी,1
star/j194012+180036,शाम,1
star/j194500+450748,फ़वारिस,1
star/j194612+103636,ताराज़ेड,1
star/j195400+082736,लिबर्टास,1
star/j195512+062436,अलशैन,1
star/j195548-261800,टेरेबेलम,1
star/j201800-123224,अल्गेडी,1
star/j202024-124536,अलशत,1
star/j202100-144648,दाबिह,1
star/j202212+401536,सद्र,1
star/j202548-564348,पीकॉक,1
star/j203300+111800,अल्डुल्फ़िन,1
star/j203748+143600,रोटानेव,1
star/j203936+155436,सुआलोसिन,1
star/j204612+335812,अलजनाह,1
star/j204724-093000,अल्बाली,1
star/j205812+105024,म्यूज़िका,1
star/j210900-885736,पोलारिस ऑस्ट्रेलिस,1
star/j211536+051500,किताल्फा,1
star/j212848+703336,अल्फ़िर्क,1
star/j213148-053412,सदाल्सुउद,1
star/j213748-075100,बुंडा,1
star/j214012-163936,नशीरा,1
star/j214200+511124,अज़ेल्फ़ाफ़ेज,1
star/j214648-160748,देनेब अल्गेडी,1
star/j215400-372136,अल्धानब,1
star/j220336+643748,कुर्हाह,1
star/j220600-001912,सदाल्मेलिक,1
star/j221012+061200,बिहम,1
star/j221648-074648,अंचा,1
star/j222136-012324,सादाचबिया,1
star/j223748-041348,सितुला,1
star/j224124+104948,होमाम,1
star/j224236-465248,टियाकी,1
star/j224312+301312,मातर,1
star/j224948+243600,सदलबारी,1
star/j225436-154912,स्कैट,1
star/j225736+204612,हेलवेटिओस,1
star/j230336+034912,फुमलसमाकाह,1
star/j232024+234424,साल्म,1
star/j232512+232400,अलकरब,1
star/j233112+391424,वेरिटेट,1
star/j233936+773748,एर्राई,1
